Review,Label
"This movie does not deliver on any level. What a boring, long, agonizing film this is. This movie will do well due to the unfortunate circumstance with Ledger and the DC Batman following. But to be honest this movie is dull and falls very short of the hopes I had for it. Sorry fans but I call them like I see them. The dialog was terrible and scene after scene it seemed that the film makers just repeated the same things over and over again. Was there ever any suspense? Were you ever really worried about the outcome? No to both. The movie was well made to be fair. Visually it held up. Ledger did a fine job with his role. Had he not died would we really be building this into what it has become? No again. Save your money and wait for HBO to see this.",0
"This movie is ranked as the 4th best on IMDb that pisses me off because so many people think IMDb top 250 is the definitive list, it is not in fact it is not much different from all the other voting lists done by the public and people who put this in there top 10 you will find have not seen many of the classics or don't like them cos they are stupid or just in there teens or both like I am but I know movies now just know this is not a top 10 if anything it is at the bottom off a top 100 list, Im not saying this cant be in your top 10 favorite movies it can, it can be number 1 if you want but don't say it is one of the top 10 best movies ever, because it is not, the same with a lot of other top 250 films, Shawshank is NOT the best film off all time, I will give you my list of my 10 favorite films off all time 1. The Godfather 2. Pulp Fiction 3. Raging Bull 4. Apocalypse Now 5. The Good The Bad and The Ugly 6. A clockwork orange 7 . 2001 8 Life Of Brian 9. Taxi Driver 10. One Flew over the cuckoo's nest. only 2 maybe 3 of them are top 10 material and those are The Godfather, Raging Bull and maybe 2001 but I can admit that those others are not as high as I would place them all you Dark Knight fan boys should start, like a lot of the other overrated movies on the list it is still great but it doesn't deserve to be so high for better lists of best movies off all time look at AFI 100 years 100 movies and sight & sounds poll",0
"While the central performance from Heath Ledger is a superb portrayal of madness the muddled plot and centre sound channel for the vocals makes this piece of storytelling very difficult to follow. In fact, I had to watch the Blu-ray of this film in three sittings because I got so frustrated with it until the last 30 minutes or so when it did actually introduce a fairly original idea (the two ships primed to explode). There are too many poorly developed characters in this film which meant I didn't really care about any of them. I seem to remember that the first film in this relaunched series ('Batman Begins') was also muddled but at least that was was a bit more comprehensible than this follow-up due to the first segment explaining Batman's origin. A couple of points - why does Batman talk in that ridiculous husky voice while as Bruce Wayne he does not? Presumably, so that he is not recognised as his alter-ego but I just found it laughable. Why does the aspect ratio change from standard widescreen to the IMAX format for the action sequences? This is either an unnecessary gimmick - (films should be kept in one aspect ratio or the other) or they couldn't afford to shoot the whole film in IMAX.",0
"The Dark Knight has been grotesquely over-praised. It is a passably competent superhero movie, albeit one with few virtues and a great many flaws. It certainly is not one of the greatest films of all time - it shouldn't even be in the top fifty.The virtues first. Heath Ledger's performance is quite good. Not brilliant - quite good. He has little to work with, but he does do his best with it. Although his Joker is more a mass of tics and mannerisms than anything deeper, they are memorable - and he brings a bit of gusto and a sense of a personality.The other actors, all of them very good in other films, have even less to do than Heath - they work bravely to round out dull, simplistic lines and resoundingly empty characters. Nobody here, except Commissioner Gordon, has any suggestion of a home life. Nobody has any personality. These people are plot functions, pawns in moving things from A to B. Of the good guys, Maggie Gyllenhaal perhaps goes the furthest in investing her character with some spark.The flaws? Numerous. For a start, the film shows bad editing and direction for the fight and chase sequences. Half the time, it isn't clear who is near to who or what they are in danger from. Meanwhile, the overall visual style is bland and unimaginative and suspense is generally minimal because every twist is thuddingly obvious.The dialogue is functional but clumsy - for example, we are told twice, just in case we didn't get it, that Harvey Dent may be prepared to take on the criminals of Gotham but he feels scared at a fund-raising dinner. Nobody, in the entire movie, not once, reacts like a real human being, to anything that happens - everything is stagey, simplistic, artificial.And the philosophy? The depth that is supposed to make this ""more than a comic book movie""? Not there. For a start, it is impossible to take seriously pronouncements on the human condition from a movie whose view of crime is that criminals are all either members of a Dick Tracy style mob underworld who sit around in suits, embodying racial and cultural stereotypes and talking about how the Batman is cutting in on their action, on the one hand, or pure, unexplainable EEEEEVIL freaks on the other. As a representation of evil, sin, temptation, crime or madness, this is so pathetically empty and stupid and clichéd it would be unimpressive in a children's cartoon. To anyone who has seen The Wire, read the news or even just been outside and talked to actual adults, it seems laughable. It's hard to take a movie seriously at all when its sense of crime comes down to something so callow and so naive.But apart from that, the movie does not seem to have the courage of its convictions. It flirts with an authoritarian message about needing a superman to protect us from chaos, someone who has to be empowered with the right to pry into our privacy and lie to us - a daddy who always knows best. And it toys with the idea that humans are fundamentally bad - but then decides that, no, people aren't after all (when neither group on the ships chooses to blow the other up). Except when they are (as Harvey Dent turns to the dark side). This is not searing complexity. This is trying not to offend anyone whilst flirting with relevance to contemporary political debates. This is saying nothing, very loudly and a bit pompously.",0
"What an anti-climax! There we go, I said right it off the bat. If Nolan wanted a character driven movie... he failed. Maggie Gyllenhall was like a wooden version of Katy Holmes, which I thought wasn't possible. Also playing a two timing hussy wasn't exactly an endearing quality. I'm tired of listening to Bale over-act Batman, someone fix his speech impediment please so he doesn't look & sound like he's trying to lay a Guiness World Record pineapple. How anyone can get an Oscar is beyond me, Ledger doesn't actually get enough screen time in my view & making slurping noises with your mouth doesn't sell crazy. Heath said that he wanted audiences to forget Jack Nicholson as the Joker but I was often thrust down memory lane, all the way back to the original Batman. Nicholson had been playing crazy long before Batman, One Flew Over the Cockoo's Nest, The Shining etc, so Ledger really had a tough task... in which he did OK but not Oscar nommie stuff. Also, what happened to the dark 'gothic' Gotham City Burton created? You can't have CGI Two Face in a normal looking US city, I wanted the full dark comic style of old! It felt like the movie dragged a little & had some weird head shaking anomalies, eg: When Batman drops Mafia Boss, seemingly breaking his ankles but later he seems fine with his ornamental walking stick. I couldn't help laughing at Batman's motorbike & the great wall stunt. Not at all what I had hoped for in this semi-entertaining film... the Box Office is happy tapping into the female ticket sale as they finally go & see a Batman movie for their lost heart throb Heath but I heard snoredom from the rows of girls behind me. Bring Burton back to Batman!!!",0
"One of the worst movies I ever seen. I didn't see it when it came out. I saw it on my 50 inch flat screen, hooked up to my stereo.All my friends were telling me how good this movie was so I expected a lot.Heath Leger was good cause everybody else was so bad. This was one of the most boring Batman ever. He spoke in that deep voice with no personally.All the scenes were dark. It would have been nice if a little bit more of the movie was bright.My main problem watching this was the sound. When they spoke, I had to turn to volume way up. Then when the special effects took place, I had to lower it. Then I had to turn it up again when they spoke.",0
"Heath Ledger played a brilliant Joker, and Christian Bale was a good Batman. Batman is supposed to be for little kids. It should not be dark and scary. This was by far the worst Batman Movie. I would still hope that they will continue the adventure. It just completely veered away from how Batman should be. The actors were good. The plot was horrible. Harvey Dent is not a good guy. I don't care how many criminals he put away. Batman put away many more. You cant let a horrible and psychologically unstable man be remembered as a good guy. The Joker was EXCELLENT. It was Heath's best role ever. I am just sad to see him go. This is just my opinion of the movie. I encourage everyone to see it and create their own opinions.",0
"A bad guy while fighting batman says 'impressive, most impressive' and then does a swirly cloak thing, did no-one else notice? Why is he quoting Darth? This movie was more disappointing than the second Tim Burton batman movie and a waste of talent. Batman is now little better if not worse than the bad guys, he needs therapy, he's a rich, narcissistic, deluded boy with way too much power. Off to Arkham with you bats in a straitjacket. I used to love Batman but this is rubbish. And since when does a review have to be more than ten lines long? Or not allowed slang words, so annoying. At least Adam West was fun as Batman, OK Keaton was short but I found him believable and then after him there was awfulness. Christian Bale's gravelly voice thing is annoying, nevermind the reasoning behind it. Never thought I'd say it but Ironman maybe the better super hero, at least he's honest about his flaws.",0
"To make it short, the movie is not that bad, its a 6/10 movie for me, but the overrated ratings, some maybe even paid, are ridiculous. This movie belongs not in the Top Ten or even in the Top Hundred Movies of all Time. I hope this gets fixed over time, and hope other movie fans are rating it the same way I do.Can't say anymore, won't bore you, but have to get the lines full, so I would like to to push some other movies for you to watch, some real Top Ten or Top Hundred movies, some classics like:The Apartment, Alien, Terminator, Blade Runner, Brazil, 1957, Fight Club, City of God, Seven, The Intouchablesetc. etc. Go watch these movies, and then tell me in all seriousness, that The Dark Knight is better...",0
"I've seen this movie more than twice but I felt like I needed to in order to prove that I wasn't just in a horrible mood the second time I watched it. So I did see it a 3rd and even a 4th. Same opinion, but more solidified.Let me back up. I saw this movie, opening night, out at the IMAX near Dulles Airport, and I was absolutely BLOWN away. The effects! Heath Ledger's psychotic Joker! The IMAX! WOW!! I walked out saying ""that was freaking awesome!! I can't wait to come back and finish it!!"" Yes, you read correctly. Finish it. This girl I took, decided to tell me in line that she doesn't like ""Dark"" movies and asked if it was ""Dark"". She walked out mortified 30 min into the movie.I went back, same theater, a couple days later, as about as excited (even more so now) as a movie fan could ever be, and I watched intently. The longer the movie went on, the more frustrated I became. I didn't want to be disappointed but how could I?? It is just simply a bad movie! This is one of the greatest examples of Hollywood putting a TON of money into a film (Actors, Special Effects, Marketing, etc.), without ever making sure the whole thing made sense! How does a director as experienced as Nolan, not shake his head and go ""wait guys, hold up, we can't have Batman jump out of a 4 story window and land on the concrete without opening his cape or firing off one of his 'wonderful little toys', or something. I mean c'mon do we think these movie go'ers are dumb?!"". I dunno Chris do you? Few things that really got to me. Firstly, Maggie Gyllenhaal, is a great actress, and this is no shot at her or her ability, but she was horrifically casted in this movie. I feel like her current up and coming status in Hollywood is what landed her this role, not if she was the right fit for the part. And by the way, where is Katie Holmes? Did you think we weren't going to notice? I mean, this isn't a minor, couple line role here. Nor do Maggie and Katie look at all alike really. I mean this is about as noticeable as Ashton Kutcher replacing Charlie Sheen on 2 1/2 Men! No attempt at saying it's her sister, or cousin, or maybe just write her out of the script? ""Oh, so sad Master Bruce what happened to young Rachel Dawes in that trip to Breckenridge last spring. Just awful. I'm so sorry."" BOOM. Done. No mystery. Let's move on with the story! It was hard to look beyond really, and just shows what lack of thought went into the whole movie in my opinion. Either negotiate KH's contract or don't include her character. No thought is for the viewer, just ""Ohhhhh theyy won't even notice"". BAD.Secondly, Heath Ledger. The man did an awesome job and deserved that Oscar, here or hereafter. He brought an element to that role that didn't exist with Jack, and Jack was phenomenal. He made the character sadistic almost. Like grown men were afraid of him like Javier Bardom in No Country For Old Men. Just a frightening S.O.B. Jack was a bad dude and you knew he was bad but he was also a little humorous, and you kinda liked him. You didn't like Heath's Joker. You were mesmerized but couldn't love him. He did this all while having a bad script, no character development, and, what seemed like, 45 min in the middle of the movie where he's MIA. Also, he's got the most ""makes no sense what so ever"" scenes, where he's doing things that if you stopped for 2 seconds to be like ""where'd he get that?!"" or ""how'd he do that?!"" or ""wait, where'd he come from?!"", your frustration factor would have been increased ten fold. But, you didn't, and why? Because he performed above it, and as much to his credit for that, is to the discredit of the makers, for short siding him on an amazing final performance. Imagine how much better it could have been if he actually had something to work with! Lastly, yet.......I saved this one for last because it is by far the most irritating aspect of any movie I've maybe ever seen.....Christian Bale's voice when dressed as Batman. He clearly liked it so much that he carried it over into Terminator Salvation (which was appalling too). But what in the heck? He was taking multiple breaths in the same sentence because of how much effort he was putting into that low growl of a voice/accent/whatever. ""I........ONNNNLLLYYYY HAVVVEEE.........ONNNNEEE RUUULLLLEEE"". So dumb. Which is why his line's were all 3 words long.Overall, extremely disappointing and I point out my two experiences for a reason. All that was wanted from the movie go'er here was to be mesmerized by the costumes, effects, and their excitement for its release (relentless marketing), would blind them from the slop job they paid to see. And what's so frustrating is that the slop job was done before anyone ever showed up on set, before ""Action"" was ever yelled, before one growl of Bale's voice was ever moaned. It was lost in the planning, the writing, the brainstorming, the overall thought process behind a story. There was none, and thank god for Heath Ledger because without him, this movie wouldn't have been so blinding.Not excited for the next one. Gotta say. But Nolan did do Inception, which is one of the best movies of all time, so maybe I'll give him another shot.",0
"I actually enjoyed this movie, it was a little too long and it doesn't give anything new, it has just the same as any average action movie: a hero, a very bad man, innocent lives in danger... But it didn't turn out bad, the result is a pretty good action movie. Something's just wrong here though, the Joker was horribly characterized, I mean what they did with the Joker is actually cool, it gives him a very chaotic image, but I can't say it's the Joker, that bad bad BAD man from the Batman comics and from the TV series, I remember him as an always clean and always refined guy, with his perfectly applied makeup just like a real psycho would, in contrast with this movie, where we see him like some kind of chaotic crazy hobo, it bothered me so much. Anyway don't get mad for the rating I gave this movie, I won't give it more stars because this is already #4 in IMDb's Top Movies on History and that's just wrong for this completely average movie.",0
"Yes, grow up! Having been informed by many a review that this was 'an adult superhero/fantasy movie'...I thought I would finally check it out.The score, currently 9.0 on here also attracted me to it. I must say that I find the genre not for me, but I did enjoy 'V for Vendetta.' I was informed that if I liked that, I would love this.Nonsense! This movie is for kids...apart from some political stuff (to make it feel all grown up). The word 'Batman' is the clue.There are a few annoying scenes where our hero is unarmed and facing umpteen bad guys with machine guns. Not one manages to get off a shot. Batman just beats them all up. Ridiculous! Grown up, you say? Batman's voice sounded like a bad impersonation of Clint Eastwood. Hilarious! The movie wasn't the worst I've seen but it was no better than any Jerry Bruckhiemer movie.All I saw was BOOMBANGABANGBANG!The Christopher Nolan love in continues.Fans of his and this genre are ruining IMDb. He's made a couple of average films and that's it.9/10? If you are over the age of 12 and still think so, all I can say is...Hahahahahahahahahahahahahahahahaha! GROW UP!",0
"Some of the effects were good and some of the acting (The Joker in drag was great), but god was it long and at times just boring to watch. If you ignore all the hype and just watch it as a film you could have either had 3 films or condensed this into a couple of hours rather than nearly 3! The editing on the DVD was crap too it seemed at times that bits of the film were missing, especially when the Joker is confronting the guy by the pool table. The scene ends rather suddenly and if he had cut the guy as we are lead to believe why no screams? 2 face was a little flat as a character too in my opinion. No a top 10 film of all time by a long shot.",0
"Just for the record I'm not the biggest batman fan, even though I liked the tim burton version and watched the cartoon shows doesn't mean squat. I hated that awful batman beyond, the other batman sequels. So I'm 50/50 on batman. To me when I saw batman begins I was only anticipating a bad movie considering the fact that I did not enjoy any of Joel Schulmacher versions. When I finally saw batman begins I couldn't help but vomit. Why was this s**t a hit? I went to go see the sequel only cause I was on a date and she loved the Joker character, so thats how I ended up seeing the Dark knight film.When I watched the dark knight I was still expecting a bad flick with that awful music score and the cheesy deadpan acting with its dialogue that can put an 8 year old to sleep. Well I knew it wasn't that great from the get go.I'm aware of Heath ledgers tragic death. But a movie is still a movie and I hate the fact that they are overhyping it cause of his death and that makes me sick.The movie was downright disappointing to me. I apologize to all the comic book aficionados but I wasn't impressed.1. The plot of the movie seems kind of out there: Manipulating a campaign to cause havoc? Like people give a crap about politics.2. The Joker is overrated. Heath ledger didn't give a bad performance but the character of the joker is a far departure from all the other jokers. To me all I saw was ""the Crow"" with green hair. Whats with that thing he does with his tongue? As for his scars, they just remind me of the character ""Kakihara"" from ichi the killer. So I didn't get any kind of entertainment from the joker.3. Batmans voice: Come on!! Thats the most laughable voice I ever heard on batman!! It sounds like he should be in a death metal band. I couldn't help but cringe. It sounded like fingers scratching against the chalk board.4. Its boring music score. Your gonna tell me that it overshadows Danny elfman batman score? It was used in the damn cartoon!! The Danny elfman score is a work of music art. I don't even remember how the music went in this new batman film.I can go on even further into why I didn't like this batman film but it'll be longer so I'll just end it in the ups I thought should be mentioned.Twoface: Aaron Eckhart gave a great performance in a great re-introduction of the villain. Wheres his Oscar nom? Gary oldman: The man rules as commissioner gordan.As far as I see it, even if it beats out titanic or new york city gets re-named Gotham city. I wouldn't buy this film on DVD or blu-ray even if the Joker has a gun to my head.PS: Jack Nicholson still kicks Heaths ass!!",0
"Im going to have to be brief because I hate this movie so much: 1. The Joker is too invincible. He is so invincible he can drive a bus out of a public place, rig a hospital and TWO boats and no one notices. Also everyone he comes in contact with even teenagers want to work for him even though he will kill them once needed. 2. Pointless characters. Lao should have been written out of the film, he adds nothing and amounts to nothing, pointless. The guy who knows who Batman is goes no where and his character only amounts to a stupid explosion 3. Breaks the main rule of cinema. The protagonist defeats the antagonists. There are two main villains in this movie and Batman doesn't defeat either one. 4. Harvey's motivation in the end. I hated Harvey through out the film but once he's two face he just becomes dumb, he believes that people should have a 50/50 chance like Rachel, though thats NOT WHAT HAPPENED. Gordan was just late so now he's going to and KILL GORDAN'S SON! There are other problems but those are the most major and I can not believe instead of noticing these problems people and went and gave it #8 on the top 250.",0
"The caliber of actors in this film was of the highest. Individual scenes were crafted to a fine artisan's level. The overall story meandered murkily and didn't pull together well. I was so disappointed. I reveled in the moments of scenes. And the ""Camp"" has started to slide in. Dent's character wasn't developed enough. The Joker needed more scenes for a total connection.(Ledger was damn good. Not just saying that to spare myself a bullet.) Not A lot of Batman development. A more gimmicky Batman than the one in Begins. Gordon was classic and Brilliant. Fox was good. Alfred classic. Rachel Dawes, strangely I think I would have enjoyed Holmes more in this movie and Gylenthal in the first.I almost feel like this movie could be re-cut to be a great film. Save parts that were weakly developed to be the seeds of a third movie rather than too quickly tied together here.I know I'm not stopping anyone from watching this film. I wouldn't dream of it. Maybe an ounce of warning is enough to spare pains and allow one to enjoy what is great about the film.",0
"I wonder, why, why people - in all over the world - like this? Appreciate all the psychopathic things?! This movie HASN'T GOT ANY MEANING useful for humanity. It includes only crime scene, maniac monologues, actions that are completely nonsense! It makes people more psychic, help them to reveal their maniac soul. It feeds people's sadism. How one can get pleasure of watching burnt face, people dying tragically? How can you enjoy the movie which is basically consist of noisy uninteresting, anti-human, completely cliché death scenes, dreadful faces, psycho monologues and nonsense! You watched it, so what? What did this movie give to you? What have you earned? People's psychology are weak, why we need to injure it more? Our world is already full of maniac people and this is the reason why this movie has got 9/10! Shame on people! Shame on the humanity!",0
"This movie moves faster and is far more entertaining than its predecessor, Batman Begins. But that doesn't say much. Batman Begins was thunderously dull, pretentious and oppressive: its central conceit, that the character of Batman can be made plausible if one spends hours and hours exploring every iota of emotional trauma and angst, and hours and hours more explaining where Batman gets his batsuit, batmobile and other gear, was ludicrous from the start.Conversely, the Dark Knight is not bogged down by any attempt to relate the characters and events to any known reality. Moon-size plot holes, too numerous to count, and cardboard characters populate this film.Batman is portrayed as a boy billionaire, scion of the super-rich, affecting a bored and callous exterior that allegedly conceals profound depths of emotion. He is dependent upon the aid and counsel of 2 old men, Michael Caine and Morgan Freeman, who run his home and personal life, his finances, and provide him with all the wondrous bat-gizmos.Batman is relentless, and while he allegedly is troubled by the fact that his pursuit of criminals is resulting in collateral damage amounting to the destruction of half the city, he does not let it stop him. He eventually becomes reviled by the citizens he is sworn to protect, but ultimately he keeps his 'resolve.' The Joker is referred to, multiple times, as a 'terrorist.' The Joker himself says he is a 'wild dog,' not motivated by greed or power, merely the joy of destruction. He cannot be rehabilitated, nor can he be appeased by the liberation of a people, nor can he be bought off.Ultimately Batman's pursuit of the Joker results in Batman literally tapping into every cell phone in Gotham City, and in the destruction of much of the supporting cast and a hospital full of patients. And Batman tortures people now. But of course Batman is ultimately successful, and this completes this bizarre fascist bedtime story.Writing this now, having had a shallow boy millionaire and 2 old men 'protecting' me for the past 8 years, having them tapping my phone and email, and having them blowing up 2 nations and killing a couple million people in the process, I was not pleased by the results. So pardon me, Chris Nolan, if I happen to think you are unimaginative and cowardly for using your bully pulpit to write a $200 million love letter to our now thankfully gone 'Leader.' A lot of creative people use their position to challenge the status quo, or to promote peace and tolerance, but apparently violence and sadism are more your cup of tea. Me, I've just finished 8 years in Gotham City and it was 8 years too many.",0
"I think the dudes who gives a good rate to this movie have an IQ under 75. Is the most ridiculous movie of the year. Bale is one of my favorites actors, but his character is so stupid , his voice when he wear the mask is ridiculous, his monologues are silly, that you almost not see him. The Joker character is the only think in this crap that is somehow watchable. They choose the leading female in movie the most ugly actress possible (I remember the delicious cat lady in Batman Returns - Michelle Pfeiffer), how can two hansom guys fall in love with her ? The story is twisted without any logic , in a forced need to surprise you (but it just becomes irrational). There are so many bad things about this movie that i could write a novel about them. The Gotham city is now a ordinary American city ! Why ? Gotham has to be Gothic !Conclusion : wait to see this movie only on a cheap DVD , it not worths more then 1 dollar !",0
"I am shocked how many people actually rate this movie. The whole idea of a Batman was dreamed up by Bob Kane to entertain kids - so the idea of making it into this 'serious' picture is laughable. Bale's acting is terrible as the man in black, especially the way his voice changes in costume. As for the Joker Heath Ledger - no menacing at all, in fact so far-fetched its pathetic. The Batmobile has now become nothing short of a Hummer, what are they gonna do next - use an M1 Abrams Tank? You can't have it all - a tense thriller with this many childish ideas just doesn't work. As for Gary Oldman - he must have been broke to get involved.",0
"Let me preface this by saying that I did not enter the cinema wanting or expecting to dislike this film. I had heard nothing but praise for it as a film, and despite my usual preference for less mainstream fare, I decided to take a chance in the hope that it might indeed be a great work of cinema.Furthermore, I should add that this may well be one of the best superhero movies ever made, and indeed, may even be one of the best action films ever made.So perhaps it is unfair for me to criticise this movie too heavily, inextricably bound by its genre as it is. That is to say, perhaps it would be unfair, if it were not so seemingly unanimously lauded by critics and fans alike. Of course, we all know that the Internet Movie Database top 250 is not necessarily a great reflection of quality, but even so, you would think that the film that now heads this list should at least be in the ballpark of the greatest movies of all time.In my humble opinion, it is far from it. Indeed, even for what it was, and what it was trying to be, I don't believe it was entirely successful. Sure, 146,000-odd IMDb users might disagree with me, but you've got to factor in the massive hype surrounding this film when viewing the critical reaction. It is worth asking, how will this film be viewed in 12 months? 20 years, even? Either way, let me address what, in my opinion, are the major flaws of the movie.It might seem unfair to criticise it for the genre to which it belongs, but I believe that the cinematic art has far, far more potential than the action movie genre allows it. For example, however well ""Road Trip"" compares to other films of its kind, it is still justly recognised as a poor film. Returning to this movie, I don't think you would find much argument in defining the action genre as depending upon explosions, cheap suspense, cheesy dialogue and formulaic/contrived plot lines. Can one fault such a successful and popular mix? I believe so, because popularity does not necessarily amount to artistic merit, and film is, after all, an art form.One of the cornerstones of a great film is acting. Heath Ledger's admittedly excellent performance aside, the acting in this film is not that great. Maggie Gyllenhaal is wasted in a poorly written role that does not allow her much to do, while Aaron Eckhart is never convincing, and even approaches hamminess once the big plot twist has been revealed (Which, while a good idea in concept, is made to look silly due to poor dialogue). Christian Bale, in the title role, is utterly uninspiring, Michael Caine (himself a great actor) is given a clichéd and predictable role, and Morgan Freeman's character seems to be there for little reason whatsoever.The plot, meanwhile, often appears contrived. There were several confusing moments (""Why is he here now? When did that happen?""). Sure, further viewings might serve to explain these apparent shortcomings, but my first impression was that of an average script. As for the ending, I'm torn between commending it for its idea, and condemning it for its silliness and blatant preparation for another sequel.Of course, the film is not completely flawed. As stated above, Heath Ledger is an unusually convincing movie villain, and I commend the film for avoiding gratuitous violence. The dialogue and acting, while at times poor, are probably at a far higher standard than most movies of this kind, and the story itself has some interesting concepts, and unfolds nicely at times.Therefore, in the realm of action films, it deserves praise. Even in the realm of Hollywood film, perhaps, it deserves praise. However, as a representative of the cinematic art form, it does not - and that, in the end, is a true measure of a film's overall quality.",0
"This movie will cure you. When it comes out on DVD, buy a copy, and keep it at bedside... Writer, why did you throw away the very dark, mysterious presence of The Batman? He should have continued as an almost demonic wraith, mentioned only in trembling whispers among the crime elite of troubled Gotham City. The Batman I remember from ""Batman Begins"" was a black, gorgoyle-like spirit perched high atop a building, overlooking his beloved Gotham. Awe...mystery...foreboding. Sadly, you snuffed out this hard-won characterization immediately with the confusing (very) first scene of, ""The Dark Knight"". Oh, and having The Great Batman bend the rifle barrel was textbook, ""Super-manish"", and only further illustrated just how impotent you had made him in this second installment.To bring out the darkness in this character, Bruce Wayne/Batman must go through some personal crisis...a defining moment. This never seemed to fully materialize. I wasn't saddened by the death of Rachel Dawes, the sacrificial lamb.Writer, if you must kill off the love-interest, wouldn't it have been a good idea to introduce us to a replacement for featuring in the third installment of the Batman saga? And Maggie Gyllenhaal was a replacement, herself! Hopefully she was only intended as a place-holder, all along. If there were any heterosexual couples who turned out to see Ledger's last performance, it was likely the female who decided that she and her boyfriend/husband visit ""The Dark Knight"", drawn by the promise of a romantic element (...later, when some of these marry, she'll also choose the wallpaper). I know that for some time, readership of the comic was likely male-domninated. But hey, we have ""talkies"" now...haven't you heard? Wave bye-bye to any chances of a return visit from these couples, as the female has a firm grip on certain things, including her man's wallet. Movie-going is still accepted as a cheap date. However, cheap + movie with no romance= tuh-RU-bul! Didn't ""Mary Jane"" make an awesome contribution to the tangled web of a certain nerdy, lovable arachni-boy? Are we learning anything at all from the ""Marvel""-ous competition?Though I, among many others, love Morgan Freeman, and can appreciate any effort to draw the Afro-American dollar, ""Lucius Fox"" does leech away one of what little ""powers"" Batman possesses...his ingenuity. He once made his own crime-fighting toys. Now even this has been stripped from him. Batman hangs by the toes perilously close to ""average Joe-ness"". He has no real super-powers...and what he did have, you, writer, stripped this from him. There once was a looming, midnight monster threatening the evil of Gotham. Now the Bat has been skinned down to a pathetic, fluttering, squeaking thing...your aim with the stake was unerring, writer...dang, Christopher! Haven't you been told to never work with family??!!!The Joker: cuddling a puppy one minute, splashing in a puddle of his victim's gore the next, and back again in the wink of an eye. But Ledger's Joker? Plain vanilla. He seemed to have played this madman with some timidity, as if he feared being perceived as goofy...giddy...both aspects of who we know to be the Joker. He should exhaust us with his homicidal mood swings; keep us off-balance all the time. Ledger's characterization of him was ""flat-line"". Not even a blip. And writer, you missed a golden opportunity to characterize him, as he walked out of the hospital he was preparing to demolish. He was already dressed as a nurse, and with his makeup all askew, the picture would have been complete with the addition of some big, fuzzy pink bath slippers on his feet. Then, boom! I must confess that although it would be just like the Joker to blow up a hospital, this choice is a bit unsettling in this day and time. Reality suspended my disbelief at that point.Christian Bale himself attested to just how uncomfortable it is...running his voice through the gravel so as to sound more like a butt-kicking good guy...and it shows. Very contrived. Bruce Wayne requested, and, of course, received, a suit built for greater flexibility. However, I don't recall the advantages of this new suit having ever been revealed to us. Why even mention it in this overly-long movie? I do realize that this, combined with Two-Face shooting the Batman in the end might have been meant to horrify us that, in addition to a dead girlfriend, we now have a dead hero, but we are too confident in ""star-power"" (the one power of The Bat you haven't yet negated...). This ploy, if intentional, just didn't work out.The soundtrack drowned out what might have been some memorable lines uttered by Commissioner Gordon, as Batman roared away on his totally merchandiseable ""Bat-Cycle"". This seemed to have been an omnipresent problem.Okay, okay. ""The Dark Knight"" had a big, big weekend. Figures. Ledger, hero of the gay community, dies before the official debut in theatres. The gay and lesbian dollar makes a resounding ""ching"", but it doesn't make this movie any better. It stank, regardless. The reactions, or lack thereof, of the audience in the packed theate confirmed that it was just a big, sprawling, boring mess. I almost dozed off three times. And here lies yet another cherished comic book icon...mangled.",0
"...but I got through it over three sessions. I almost gave up and deleted the recording after the second session but I stuck with it.The movie started out OK then gradually got bogged down in an increasingly non-entertaining and implausible plot. The special effects were good, I'll give it that. Then it ended and I could cross that off my ""will watch again"" list.Like many modern movies the dialogue was hard to understand so I had to use subtitles to follow what was being said.",0
"As I was driving north to Chicago to visit my sons, I heard rave comments on talk radio about this movie. On opening night people were lined up at theaters to see the show.So, I decided to treat my son and grandson to this event. We went to the 11:45 p.m. show and had to wait in a line for 1 hour after buying our tickets.Now, almost right away, I became bored with the movie storyline and the layout of the presentation of the scenes. Why?#1. The scenes were choppy. Not enough time was spend focused on the actor's faces to develop good audience rapport with the characters. #2. The actor's dialogue was limited. I felt that there were too many one-liners which do not lend themselves to stretching the talent of the actors.#3. While I recognize that the storyline was about a dark side of Batman and unlike the more campy versions before it with Michael Keaton, Jack Nicholson, and Kim Basinger, I felt that I was wishing that the movie story could be more like the prior Batman films. At least the director of the previous Batman story treated us to good images of the characters and allowed adequate face time of the stars so that you could identify with them. The Dark Knight was much lacking in this regard.#4. For waiting in line for 1 hour until permitted to enter the auditorium and being subjected to at least 30 minutes of movie previews and advertising, I felt that this also tended to tire out the audience in addition to the 2 hour and 45 minute movie on top of the waiting!#5. And, the romance angle was lacking to say the least!So, if you liked this movie, fine. My 11 year old grandson liked it because there was lots of noise and explosions. And, seeing the streets of Chicago allowed me to identify with places that I have been to in that city. I, however, would have preferred a much better acted movie. I found myself dozing off in the auditorium seat. I do hope you liked the film. I did not enjoy it all that much. Any Academy Awards for this film would be ill advised.Larry from Illinois",0
Boring and weak. Not being nasty but I think Heath Ledger got a sympathy vote. He is no way the most psychotic killer I've seen in a film!! If you want to watch an absolute nutter at work watch Wolf Creek ( 2movies and two series) this film is the most overrated film of all time.,0
